id,title,budget,genre,popularity,release_date,revenue,runtime,vote_average
22681,Homecoming,1500000,Thriller,6.650064,2009-07-17,0.0,88.0,5.6
22681,Homecoming,1500000,Horror,6.650064,2009-07-17,0.0,88.0,5.6
22682,,,Music,,,,,
22682,,,Comedy,,,,,
22683,,,Drama,,,,,
226857,Endless Love,20000000,Romance,8.757277,2014-02-12,34077920.0,103.0,6.7
226857,Endless Love,20000000,Drama,8.757277,2014-02-12,34077920.0,103.0,6.7
22688,,,Fantasy,,,,,
22688,,,Romance,,,,,
22688,,,Comedy,,,,,
22689,,,Action,,,,,
22689,,,Mystery,,,,,
22689,,,Thriller,,,,,
2269,Day Watch,4200000,Horror,7.42908,2006-01-01,38862717.0,132.0,6.2
2269,Day Watch,4200000,Fantasy,7.42908,2006-01-01,38862717.0,132.0,6.2
22692,,,Drama,,,,,
226936,,,Comedy,,,,,
22694,,,Drama,,,,,
226948,Scarecrow,2000000,Horror,4.322592,2013-10-05,0.0,85.0,4.0
226948,Scarecrow,2000000,Science Fiction,4.322592,2013-10-05,0.0,85.0,4.0
226968,,,Romance,,,,,
227,The Outsiders,10000000,Crime,6.435926,1983-03-25,33697647.0,91.0,6.9
227,The Outsiders,10000000,Drama,6.435926,1983-03-25,33697647.0,91.0,6.9
2270,Stardust,70000000,Fantasy,14.784525,2007-08-09,135560026.0,127.0,7.2
2270,Stardust,70000000,Adventure,14.784525,2007-08-09,135560026.0,127.0,7.2
2270,Stardust,70000000,Family,14.784525,2007-08-09,135560026.0,127.0,7.2
2270,Stardust,70000000,Romance,14.784525,2007-08-09,135560026.0,127.0,7.2
22701,,,Science Fiction,,,,,
22701,,,Foreign,,,,,
22701,,,Action,,,,,
22705,,,Comedy,,,,,
22705,,,Drama,,,,,
22705,,,Romance,,,,,
22707,,,Documentary,,,,,
227077,,,Romance,,,,,
227077,,,Drama,,,,,
227094,,,Thriller,,,,,
227094,,,Horror,,,,,
227094,,,Drama,,,,,
22711,,,Drama,,,,,
22711,,,Romance,,,,,
227156,The Giver,25000000,Drama,12.472206,2014-08-11,66980456.0,94.0,6.4
227156,The Giver,25000000,Science Fiction,12.472206,2014-08-11,66980456.0,94.0,6.4
227159,Horrible Bosses 2,42000000,Comedy,20.903362,2014-11-26,107670357.0,108.0,6.1
22717,Wanted,75,Thriller,4.450762,2009-09-18,134.0,129.0,5.2
22717,Wanted,75,Crime,4.450762,2009-09-18,134.0,129.0,5.2
22717,Wanted,75,Comedy,4.450762,2009-09-18,134.0,129.0,5.2
22717,Wanted,75,Action,4.450762,2009-09-18,134.0,129.0,5.2
22718,,,Science Fiction,,,,,
22718,,,Horror,,,,,
227200,,,Animation,,,,,
227200,,,Family,,,,,
227245,,,Romance,,,,,
227245,,,Drama,,,,,
227257,Monster High: Fright On!,500000,Fantasy,2.874652,2011-10-31,0.0,0.0,5.8
227257,Monster High: Fright On!,500000,Family,2.874652,2011-10-31,0.0,0.0,5.8
227257,Monster High: Fright On!,500000,Animation,2.874652,2011-10-31,0.0,0.0,5.8
22726,,,Science Fiction,,,,,
22726,,,Thriller,,,,,
227261,,,Drama,,,,,
227261,,,Romance,,,,,
227262,,,Comedy,,,,,
227266,,,Science Fiction,,,,,
227266,,,Drama,,,,,
22727,,,Science Fiction,,,,,
22727,,,Horror,,,,,
22728,,,Comedy,,,,,
227300,,,Comedy,,,,,
227300,,,Thriller,,,,,
227300,,,Action,,,,,
227306,Unbroken,65000000,War,10.543955,2014-12-25,163442937.0,137.0,7.3
227306,Unbroken,65000000,Drama,10.543955,2014-12-25,163442937.0,137.0,7.3
22731,,,Thriller,,,,,
22731,,,Horror,,,,,
22731,,,Action,,,,,
227325,,,Drama,,,,,
22733,Beat the Devil,1000000,Crime,2.001733,1953-11-24,0.0,89.0,6.2
22733,Beat the Devil,1000000,Action,2.001733,1953-11-24,0.0,89.0,6.2
22733,Beat the Devil,1000000,Adventure,2.001733,1953-11-24,0.0,89.0,6.2
22733,Beat the Devil,1000000,Comedy,2.001733,1953-11-24,0.0,89.0,6.2
22733,Beat the Devil,1000000,Drama,2.001733,1953-11-24,0.0,89.0,6.2
22733,Beat the Devil,1000000,Romance,2.001733,1953-11-24,0.0,89.0,6.2
227334,,,Documentary,,,,,
22734,,,Adventure,,,,,
227348,Paranormal Activity: The Marked Ones,5000000,Horror,8.898523,2014-01-01,86362372.0,84.0,5.2
227348,Paranormal Activity: The Marked Ones,5000000,Thriller,8.898523,2014-01-01,86362372.0,84.0,5.2
227350,,,Documentary,,,,,
227359,Force of Execution,10000000,Crime,2.151259,2013-12-31,0.0,98.0,5.1
227359,Force of Execution,10000000,Action,2.151259,2013-12-31,0.0,98.0,5.1
227370,,,Drama,,,,,
227370,,,Comedy,,,,,
227370,,,Family,,,,,
227383,,,Drama,,,,,
227383,,,Romance,,,,,
2274,,,Family,,,,,
2274,,,Adventure,,,,,
2274,,,Thriller,,,,,
2274,,,Fantasy,,,,,
2274,,,Drama,,,,,
227402,,,Romance,,,,,
227402,,,Drama,,,,,
227402,,,Comedy,,,,,
22741,,,Horror,,,,,
22741,,,War,,,,,
227425,,,Comedy,,,,,
227425,,,Animation,,,,,
227425,,,Adventure,,,,,
22744,,,Drama,,,,,
22744,,,Romance,,,,,
22745,The Seamstress,2500000,Crime,1.800496,2009-09-24,0.0,85.0,4.0
22745,The Seamstress,2500000,Thriller,1.800496,2009-09-24,0.0,85.0,4.0
22745,The Seamstress,2500000,Mystery,1.800496,2009-09-24,0.0,85.0,4.0
22745,The Seamstress,2500000,Horror,1.800496,2009-09-24,0.0,85.0,4.0
227462,,,Animation,,,,,
22747,,,Comedy,,,,,
227481,,,Drama,,,,,
227481,,,TV Movie,,,,,
227481,,,History,,,,,
22749,,,Drama,,,,,
22749,,,Adventure,,,,,
22749,,,Horror,,,,,
2275,The General's Daughter,60000000,Mystery,14.039655,1999-06-18,149705852.0,116.0,6.1
2275,The General's Daughter,60000000,Thriller,14.039655,1999-06-18,149705852.0,116.0,6.1
2275,The General's Daughter,60000000,Crime,14.039655,1999-06-18,149705852.0,116.0,6.1
2275,The General's Daughter,60000000,Drama,14.039655,1999-06-18,149705852.0,116.0,6.1
22750,The Blood of Jesus,5000,Fantasy,0.039707,1941-04-26,0.0,57.0,5.0
22750,The Blood of Jesus,5000,Music,0.039707,1941-04-26,0.0,57.0,5.0
22750,The Blood of Jesus,5000,Drama,0.039707,1941-04-26,0.0,57.0,5.0
22752,,,Comedy,,,,,
22752,,,Animation,,,,,
22752,,,Family,,,,,
22752,,,Fantasy,,,,,
227552,,,Romance,,,,,
22758,,,Horror,,,,,
227627,,,Comedy,,,,,
22765,,,Adventure,,,,,
22765,,,Action,,,,,
22765,,,Western,,,,,
227667,,,Crime,,,,,
227667,,,Drama,,,,,
227668,,,Crime,,,,,
227668,,,Mystery,,,,,
227679,,,Action,,,,,
227679,,,Family,,,,,
227679,,,Adventure,,,,,
227679,,,Animation,,,,,
227690,,,Comedy,,,,,
2277,Bicentennial Man,100000000,Science Fiction,9.369918,1999-12-17,93700000.0,131.0,6.9
2277,Bicentennial Man,100000000,Comedy,9.369918,1999-12-17,93700000.0,131.0,6.9
227700,Mindscape,4357373,Drama,10.860471,2013-10-13,1200000.0,99.0,6.5
227700,Mindscape,4357373,Thriller,10.860471,2013-10-13,1200000.0,99.0,6.5
227707,The Adventurer: The Curse of the Midas Box,25000000,Adventure,5.955203,2013-12-05,6399.0,99.0,5.1
227707,The Adventurer: The Curse of the Midas Box,25000000,Fantasy,5.955203,2013-12-05,6399.0,99.0,5.1
227707,The Adventurer: The Curse of the Midas Box,25000000,Family,5.955203,2013-12-05,6399.0,99.0,5.1
227717,,,Romance,,,,,
227717,,,Comedy,,,,,
227719,Project Almanac,12000000,Science Fiction,9.363482,2015-01-29,32248241.0,106.0,6.4
227719,Project Almanac,12000000,Thriller,9.363482,2015-01-29,32248241.0,106.0,6.4
227735,Dolphin Tale 2,36000000,Family,8.268684,2014-09-12,52424533.0,107.0,6.7
227735,Dolphin Tale 2,36000000,Drama,8.268684,2014-09-12,52424533.0,107.0,6.7
22774,,,Documentary,,,,,
22777,,,Comedy,,,,,
22777,,,Family,,,,,
227783,,,Comedy,,,,,
227783,,,Family,,,,,
227783,,,Adventure,,,,,
227783,,,Animation,,,,,
22779,,,Animation,,,,,
227800,,,Documentary,,,,,
22784,Boxcar Bertha,600000,Crime,5.070135,1972-06-14,0.0,92.0,6.0
22784,Boxcar Bertha,600000,Drama,5.070135,1972-06-14,0.0,92.0,6.0
22784,Boxcar Bertha,600000,Romance,5.070135,1972-06-14,0.0,92.0,6.0
22784,Boxcar Bertha,600000,Thriller,5.070135,1972-06-14,0.0,92.0,6.0
227859,,,Fantasy,,,,,
22787,Whiteout,40000000,Thriller,7.759722,2009-09-09,12206028.0,101.0,5.3
22787,Whiteout,40000000,Action,7.759722,2009-09-09,12206028.0,101.0,5.3
22787,Whiteout,40000000,Crime,7.759722,2009-09-09,12206028.0,101.0,5.3
22787,Whiteout,40000000,Mystery,7.759722,2009-09-09,12206028.0,101.0,5.3
227871,,,Horror,,,,,
227871,,,Action,,,,,
227877,,,Thriller,,,,,
227877,,,Horror,,,,,
22792,High Strung,300000,Comedy,3.019717,1991-01-01,0.0,93.0,5.4
227932,,,Comedy,,,,,
22794,Cloudy with a Chance of Meatballs,100000000,Animation,11.665693,2009-09-17,242988466.0,90.0,6.5
22794,Cloudy with a Chance of Meatballs,100000000,Comedy,11.665693,2009-09-17,242988466.0,90.0,6.5
22794,Cloudy with a Chance of Meatballs,100000000,Family,11.665693,2009-09-17,242988466.0,90.0,6.5
22795,,,Drama,,,,,
22796,Simon Birch,20000000,Drama,2.651408,1998-09-11,18253415.0,114.0,6.5
22796,Simon Birch,20000000,Comedy,2.651408,1998-09-11,18253415.0,114.0,6.5
22796,Simon Birch,20000000,Family,2.651408,1998-09-11,18253415.0,114.0,6.5
227964,,,Comedy,,,,,
22797,,,Drama,,,,,
22797,,,Comedy,,,,,
227970,,,Comedy,,,,,
227973,The Peanuts Movie,99000000,Animation,12.338346,2015-11-05,246233113.0,88.0,6.5
227975,,,Drama,,,,,
22798,Whip It,15000000,Drama,14.511442,2009-09-13,16633035.0,111.0,6.7
227998,,,Drama,,,,,
227998,,,Family,,,,,
227998,,,War,,,,,
228,,,Drama,,,,,
2280,Big,18000000,Drama,9.562292,1988-06-03,151668774.0,104.0,6.9
2280,Big,18000000,Fantasy,9.562292,1988-06-03,151668774.0,104.0,6.9
2280,Big,18000000,Romance,9.562292,1988-06-03,151668774.0,104.0,6.9
2280,Big,18000000,Family,9.562292,1988-06-03,151668774.0,104.0,6.9
2280,Big,18000000,Comedy,9.562292,1988-06-03,151668774.0,104.0,6.9
22800,,,Documentary,,,,,
22800,,,Comedy,,,,,
228012,,,Crime,,,,,
228012,,,Thriller,,,,,
228012,,,Horror,,,,,
228028,,,Comedy,,,,,
22803,Law Abiding Citizen,53000000,Thriller,16.639047,2009-10-15,126690726.0,109.0,7.2
22803,Law Abiding Citizen,53000000,Crime,16.639047,2009-10-15,126690726.0,109.0,7.2
22803,Law Abiding Citizen,53000000,Drama,16.639047,2009-10-15,126690726.0,109.0,7.2
228034,The Bronx Bull,7000000,Drama,1.906459,2016-06-13,0.0,94.0,5.7
228039,,,Comedy,,,,,
22804,Saw VI,11000000,Horror,17.360894,2009-10-22,68233629.0,90.0,6.0
22804,Saw VI,11000000,Mystery,17.360894,2009-10-22,68233629.0,90.0,6.0
22805,,,Drama,,,,,
22805,,,Comedy,,,,,
228066,Victor Frankenstein,40000000,Science Fiction,9.447808,2015-11-10,34227298.0,109.0,5.6
228066,Victor Frankenstein,40000000,Drama,9.447808,2015-11-10,34227298.0,109.0,5.6
228066,Victor Frankenstein,40000000,Thriller,9.447808,2015-11-10,34227298.0,109.0,5.6
228074,,,Romance,,,,,
228074,,,Drama,,,,,
228101,Waar,2000000,Action,1.423913,2013-10-16,0.0,0.0,5.3
228101,Waar,2000000,Drama,1.423913,2013-10-16,0.0,0.0,5.3
228101,Waar,2000000,Thriller,1.423913,2013-10-16,0.0,0.0,5.3
228108,,,Drama,,,,,
228108,,,Comedy,,,,,
228109,,,Family,,,,,
228109,,,Drama,,,,,
228109,,,Comedy,,,,,
22812,,,Mystery,,,,,
22812,,,Crime,,,,,
22812,,,Drama,,,,,
228150,Fury,68000000,Drama,36.713807,2014-10-15,211817906.0,135.0,7.4
228150,Fury,68000000,Action,36.713807,2014-10-15,211817906.0,135.0,7.4
228150,Fury,68000000,War,36.713807,2014-10-15,211817906.0,135.0,7.4
228161,Home,135000000,Fantasy,13.422713,2015-03-18,368871007.0,94.0,6.8
228161,Home,135000000,Comedy,13.422713,2015-03-18,368871007.0,94.0,6.8
228161,Home,135000000,Animation,13.422713,2015-03-18,368871007.0,94.0,6.8
228161,Home,135000000,Science Fiction,13.422713,2015-03-18,368871007.0,94.0,6.8
228161,Home,135000000,Family,13.422713,2015-03-18,368871007.0,94.0,6.8
228165,The SpongeBob Movie: Sponge Out of Water,74000000,Comedy,12.334689,2015-02-05,311594032.0,93.0,5.7
228165,The SpongeBob Movie: Sponge Out of Water,74000000,Family,12.334689,2015-02-05,311594032.0,93.0,5.7
228165,The SpongeBob Movie: Sponge Out of Water,74000000,Adventure,12.334689,2015-02-05,311594032.0,93.0,5.7
228165,The SpongeBob Movie: Sponge Out of Water,74000000,Animation,12.334689,2015-02-05,311594032.0,93.0,5.7
22817,Disaster!,2980000,Science Fiction,2.594115,2006-07-20,0.0,83.0,4.6
22817,Disaster!,2980000,Action,2.594115,2006-07-20,0.0,83.0,4.6
22817,Disaster!,2980000,Comedy,2.594115,2006-07-20,0.0,83.0,4.6
22817,Disaster!,2980000,Animation,2.594115,2006-07-20,0.0,83.0,4.6
228184,,,Comedy,,,,,
22819,,,Drama,,,,,
228194,The Hundred-Foot Journey,22000000,Drama,14.466789,2014-08-06,88880821.0,122.0,7.3
228198,,,Comedy,,,,,
228198,,,Drama,,,,,
2282,,,Drama,,,,,
2282,,,Romance,,,,,
22820,Gentlemen Broncos,10000000,Thriller,3.67036,2009-09-30,0.0,89.0,6.2
22820,Gentlemen Broncos,10000000,Action,3.67036,2009-09-30,0.0,89.0,6.2
22820,Gentlemen Broncos,10000000,Comedy,3.67036,2009-09-30,0.0,89.0,6.2
228202,,,Comedy,,,,,
228203,,,Drama,,,,,
228205,The Longest Ride,34000000,Drama,10.264416,2015-04-09,63013281.0,128.0,7.3
228205,The Longest Ride,34000000,Romance,10.264416,2015-04-09,63013281.0,128.0,7.3
22821,The Boondock Saints II: All Saints Day,8000000,Action,8.051448,2009-11-24,10629321.0,118.0,5.8
22821,The Boondock Saints II: All Saints Day,8000000,Thriller,8.051448,2009-11-24,10629321.0,118.0,5.8
22821,The Boondock Saints II: All Saints Day,8000000,Crime,8.051448,2009-11-24,10629321.0,118.0,5.8
22824,The Fourth Kind,10000000,Mystery,13.751992,2009-11-06,42333295.0,98.0,5.8
22824,The Fourth Kind,10000000,Thriller,13.751992,2009-11-06,42333295.0,98.0,5.8
22824,The Fourth Kind,10000000,Science Fiction,13.751992,2009-11-06,42333295.0,98.0,5.8
228245,,,Thriller,,,,,
22825,The Box,30000000,Thriller,10.424946,2009-09-17,33333531.0,115.0,5.4
22825,The Box,30000000,Science Fiction,10.424946,2009-09-17,33333531.0,115.0,5.4
228257,,,Mystery,,,,,
228257,,,Drama,,,,,
228257,,,Crime,,,,,
228257,,,TV Movie,,,,,
22826,,,Comedy,,,,,
22828,,,Drama,,,,,
22828,,,Crime,,,,,
22829,,,Romance,,,,,
22829,,,Comedy,,,,,
228290,,,Comedy,,,,,
228294,,,Comedy,,,,,
22832,Ninja Assassin,40000000,Action,9.163897,2009-09-29,60462347.0,99.0,6.2
22832,Ninja Assassin,40000000,Crime,9.163897,2009-09-29,60462347.0,99.0,6.2
22832,Ninja Assassin,40000000,Thriller,9.163897,2009-09-29,60462347.0,99.0,6.2
228326,The Book of Life,50000000,Romance,10.337994,2014-10-01,97437106.0,95.0,7.3
228326,The Book of Life,50000000,Animation,10.337994,2014-10-01,97437106.0,95.0,7.3
228326,The Book of Life,50000000,Adventure,10.337994,2014-10-01,97437106.0,95.0,7.3
228326,The Book of Life,50000000,Comedy,10.337994,2014-10-01,97437106.0,95.0,7.3
228326,The Book of Life,50000000,Family,10.337994,2014-10-01,97437106.0,95.0,7.3
228326,The Book of Life,50000000,Fantasy,10.337994,2014-10-01,97437106.0,95.0,7.3
228331,A Perfect Man,5000000,Drama,1.740242,2013-11-01,388.0,95.0,4.8
228339,,,Romance,,,,,
228339,,,Drama,,,,,
228355,,,Action,,,,,
228355,,,Drama,,,,,
228355,,,Comedy,,,,,
228358,,,Horror,,,,,
228358,,,Thriller,,,,,
228358,,,Mystery,,,,,
228381,,,Drama,,,,,
228384,,,Comedy,,,,,
2284,,,Comedy,,,,,
228407,,,Drama,,,,,
22842,,,Drama,,,,,
228426,,,Fantasy,,,,,
228426,,,Comedy,,,,,
22843,,,Drama,,,,,
22843,,,Action,,,,,
22843,,,Animation,,,,,
22843,,,Science Fiction,,,,,
228432,,,Thriller,,,,,
228432,,,Drama,,,,,
228444,,,Drama,,,,,
228445,,,Drama,,,,,
228455,,,Documentary,,,,,
228496,Sx_Tape,600000,Horror,2.558803,2014-05-16,0.0,85.0,3.3
22855,,,Action,,,,,
22855,,,Animation,,,,,
22855,,,Adventure,,,,,
228558,,,Comedy,,,,,
22857,,,Comedy,,,,,
22857,,,Drama,,,,,
2286,,,Fantasy,,,,,
2286,,,Adventure,,,,,
2286,,,History,,,,,
228606,,,Thriller,,,,,
228606,,,Mystery,,,,,
228634,,,Drama,,,,,
228642,Exit,1000000,Science Fiction,2.115358,2000-07-11,0.0,110.0,5.0
228642,Exit,1000000,Thriller,2.115358,2000-07-11,0.0,110.0,5.0
228642,Exit,1000000,Crime,2.115358,2000-07-11,0.0,110.0,5.0
228647,,,Mystery,,,,,
228650,,,Horror,,,,,
228676,,,Drama,,,,,
228676,,,Horror,,,,,
228676,,,Thriller,,,,,
228692,,,Animation,,,,,
2287,,,Documentary,,,,,
22871,,,Adventure,,,,,
22871,,,Action,,,,,
22871,,,War,,,,,
228736,,,Crime,,,,,
228736,,,Action,,,,,
228736,,,History,,,,,
228736,,,Romance,,,,,
228736,,,Drama,,,,,
22874,,,Comedy,,,,,
22874,,,Romance,,,,,
2288,Closer,27000000,Drama,10.860952,2004-12-01,115505027.0,104.0,6.7
2288,Closer,27000000,Romance,10.860952,2004-12-01,115505027.0,104.0,6.7
22881,The Blind Side,29000000,Drama,12.753109,2009-11-20,309208309.0,129.0,7.2
228813,,,Documentary,,,,,
22882,,,Thriller,,,,,
22882,,,Drama,,,,,
22882,,,History,,,,,
228890,,,Drama,,,,,
2289,Cold Mountain,79000000,Drama,9.645543,2003-12-24,173013509.0,154.0,6.7
228915,,,Horror,,,,,
228915,,,Drama,,,,,
22892,,,Comedy,,,,,
22894,Legion,26000000,Horror,13.795875,2010-01-21,67918658.0,100.0,5.2
228941,,,Drama,,,,,
228967,The Interview,44000000,Action,14.526049,2014-12-25,12342632.0,112.0,6.1
228967,The Interview,44000000,Comedy,14.526049,2014-12-25,12342632.0,112.0,6.1
228968,,,Thriller,,,,,
228968,,,Drama,,,,,
228968,,,Crime,,,,,
228968,,,Action,,,,,
22897,It's Complicated,85000000,Comedy,9.083133,2009-12-23,219103655.0,121.0,6.2
22897,It's Complicated,85000000,Romance,9.083133,2009-12-23,219103655.0,121.0,6.2
228970,Wild,15000000,Drama,11.209154,2014-12-05,52501541.0,115.0,7.0
228973,,,Horror,,,,,
228973,,,Thriller,,,,,
228973,,,Drama,,,,,
228987,,,Drama,,,,,
228987,,,Comedy,,,,,
22899,,,Action,,,,,
22899,,,Fantasy,,,,,
22899,,,Adventure,,,,,
22899,,,Horror,,,,,
22899,,,Science Fiction,,,,,
229,Bride of Frankenstein,393750,Horror,7.000417,1935-04-21,0.0,75.0,7.4
229,Bride of Frankenstein,393750,Science Fiction,7.000417,1935-04-21,0.0,75.0,7.4
2290,,,Comedy,,,,,
2290,,,History,,,,,
2290,,,Drama,,,,,
229005,,,Comedy,,,,,
229005,,,Romance,,,,,
229005,,,Drama,,,,,
229007,,,Crime,,,,,
229007,,,Mystery,,,,,
22901,,,Drama,,,,,
22901,,,Thriller,,,,,
22901,,,Comedy,,,,,
22905,,,War,,,,,
22905,,,History,,,,,
22905,,,Documentary,,,,,
229056,,,Drama,,,,,
229056,,,Fantasy,,,,,
229065,,,Documentary,,,,,
22907,Takers,32000000,Thriller,7.000421,2010-08-26,69055695.0,107.0,6.1
22907,Takers,32000000,Drama,7.000421,2010-08-26,69055695.0,107.0,6.1
22907,Takers,32000000,Crime,7.000421,2010-08-26,69055695.0,107.0,6.1
22907,Takers,32000000,Action,7.000421,2010-08-26,69055695.0,107.0,6.1
22908,,,Foreign,,,,,
22908,,,Drama,,,,,
22908,,,Comedy,,,,,
229081,,,Drama,,,,,
229081,,,Mystery,,,,,
229081,,,Crime,,,,,
229087,,,Drama,,,,,
229087,,,Mystery,,,,,
229088,,,Mystery,,,,,
229094,,,Mystery,,,,,
229097,,,Drama,,,,,
229097,,,Mystery,,,,,
229097,,,Crime,,,,,
2291,Jacob's Ladder,25000000,Drama,8.176863,1990-11-02,25965144.0,113.0,7.3
2291,Jacob's Ladder,25000000,Mystery,8.176863,1990-11-02,25965144.0,113.0,7.3
2291,Jacob's Ladder,25000000,Horror,8.176863,1990-11-02,25965144.0,113.0,7.3
22910,,,Drama,,,,,
22910,,,Action,,,,,
22910,,,Crime,,,,,
22911,,,Documentary,,,,,
229113,,,Comedy,,,,,
229113,,,Drama,,,,,
22913,,,Romance,,,,,
22913,,,Comedy,,,,,
22913,,,Drama,,,,,
229134,,,History,,,,,
229134,,,Romance,,,,,
229134,,,Drama,,,,,
229138,,,Horror,,,,,
22915,,,Romance,,,,,
22915,,,Drama,,,,,
22915,,,Action,,,,,
229154,,,Fantasy,,,,,
229154,,,Horror,,,,,
229154,,,Thriller,,,,,
229154,,,Mystery,,,,,
229182,,,Horror,,,,,
229182,,,Thriller,,,,,
229194,,,Drama,,,,,
2292,Clerks,27000,Comedy,10.513367,1994-09-13,3151130.0,92.0,7.4
229221,,,Music,,,,,
229221,,,Comedy,,,,,
229221,,,Romance,,,,,
22924,,,Crime,,,,,
229254,,,Drama,,,,,
229296,,,Documentary,,,,,
229296,,,Music,,,,,
229297,Magic in the Moonlight,16800000,Comedy,6.626077,2014-07-25,51029361.0,97.0,6.5
229297,Magic in the Moonlight,16800000,Drama,6.626077,2014-07-25,51029361.0,97.0,6.5
229297,Magic in the Moonlight,16800000,Romance,6.626077,2014-07-25,51029361.0,97.0,6.5
2293,Mallrats,6000000,Romance,8.25547,1995-10-20,2122561.0,94.0,6.8
2293,Mallrats,6000000,Comedy,8.25547,1995-10-20,2122561.0,94.0,6.8
229304,,,Drama,,,,,
229328,,,Drama,,,,,
229353,,,Documentary,,,,,
22937,,,Adventure,,,,,
22937,,,Comedy,,,,,
229373,,,Drama,,,,,
22939,,,Comedy,,,,,
2294,Jay and Silent Bob Strike Back,22000000,Comedy,11.619446,2001-08-22,33788161.0,104.0,6.4
22943,,,Drama,,,,,
22943,,,Romance,,,,,
22943,,,Comedy,,,,,
22947,Up in the Air,25000000,Drama,8.338562,2009-09-05,163670000.0,109.0,6.7
22947,Up in the Air,25000000,Romance,8.338562,2009-09-05,163670000.0,109.0,6.7
22949,Old Dogs,35000000,Family,9.52295,2009-11-24,92219310.0,88.0,5.2
22949,Old Dogs,35000000,Comedy,9.52295,2009-11-24,92219310.0,88.0,5.2
2295,Clerks II,5000000,Comedy,8.466725,2006-05-25,26888376.0,97.0,6.9
229526,,,Thriller,,,,,
229526,,,Horror,,,,,
22954,Invictus,60000000,History,9.109838,2009-12-10,122233971.0,134.0,7.0
22954,Invictus,60000000,Drama,9.109838,2009-12-10,122233971.0,134.0,7.0
229559,,,Drama,,,,,
229559,,,Comedy,,,,,
22958,,,Drama,,,,,
22958,,,Comedy,,,,,
22958,,,Romance,,,,,
229582,,,Romance,,,,,
229582,,,Drama,,,,,
229582,,,Music,,,,,
229594,,,Action,,,,,
229594,,,Thriller,,,,,
229610,,,Romance,,,,,
229610,,,Family,,,,,
229610,,,Comedy,,,,,
229613,,,Comedy,,,,,
229613,,,Romance,,,,,
229638,,,Drama,,,,,
229638,,,Romance,,,,,
22965,,,Comedy,,,,,
22965,,,Mystery,,,,,
22965,,,Thriller,,,,,
22965,,,Crime,,,,,
229670,,,Crime,,,,,
229670,,,Drama,,,,,
22968,,,Comedy,,,,,
22968,,,Romance,,,,,
22969,,,Romance,,,,,
22969,,,Adventure,,,,,
22969,,,Drama,,,,,
22969,,,War,,,,,
22969,,,History,,,,,
229693,,,Documentary,,,,,
2297,Kafka,11000000,Drama,7.693274,1991-11-15,0.0,98.0,6.6
2297,Kafka,11000000,Mystery,7.693274,1991-11-15,0.0,98.0,6.6
2297,Kafka,11000000,Comedy,7.693274,1991-11-15,0.0,98.0,6.6
22970,The Cabin in the Woods,30000000,Horror,14.811958,2012-04-12,66486080.0,95.0,6.6
22970,The Cabin in the Woods,30000000,Thriller,14.811958,2012-04-12,66486080.0,95.0,6.6
229702,,,Thriller,,,,,
22971,Dear John,25000000,Romance,8.371479,2010-02-04,114977104.0,115.0,6.6
22971,Dear John,25000000,Drama,8.371479,2010-02-04,114977104.0,115.0,6.6
22971,Dear John,25000000,War,8.371479,2010-02-04,114977104.0,115.0,6.6
22972,Green Zone,100000000,Drama,11.174041,2010-03-11,94882889.0,115.0,6.4
22972,Green Zone,100000000,War,11.174041,2010-03-11,94882889.0,115.0,6.4
22972,Green Zone,100000000,Thriller,11.174041,2010-03-11,94882889.0,115.0,6.4
22972,Green Zone,100000000,Action,11.174041,2010-03-11,94882889.0,115.0,6.4
22972,Green Zone,100000000,Adventure,11.174041,2010-03-11,94882889.0,115.0,6.4
22974,,,Comedy,,,,,
22975,,,Comedy,,,,,
229757,,,Comedy,,,,,
229757,,,Drama,,,,,
229757,,,Romance,,,,,
22976,,,Family,,,,,
22976,,,Science Fiction,,,,,
22976,,,Fantasy,,,,,
22976,,,Action,,,,,
229768,,,Documentary,,,,,
229839,,,Horror,,,,,
229839,,,TV Movie,,,,,
22984,The Kids Are Alright,2000000,Documentary,1.653741,1979-06-24,0.0,101.0,6.9
22984,The Kids Are Alright,2000000,Music,1.653741,1979-06-24,0.0,101.0,6.9
22985,,,Drama,,,,,
22985,,,Thriller,,,,,
229878,,,Thriller,,,,,
22994,,,War,,,,,
22994,,,Action,,,,,
229974,,,Comedy,,,,,
22998,,,Comedy,,,,,
22999,,,Comedy,,,,,
2300,Space Jam,80000000,Fantasy,11.054251,1996-11-15,250200000.0,88.0,6.5
2300,Space Jam,80000000,Drama,11.054251,1996-11-15,250200000.0,88.0,6.5
2300,Space Jam,80000000,Comedy,11.054251,1996-11-15,250200000.0,88.0,6.5
2300,Space Jam,80000000,Animation,11.054251,1996-11-15,250200000.0,88.0,6.5
2300,Space Jam,80000000,Family,11.054251,1996-11-15,250200000.0,88.0,6.5
23001,,,Comedy,,,,,
230029,,,Foreign,,,,,
230029,,,Drama,,,,,
230031,,,Documentary,,,,,
230058,,,Mystery,,,,,
230058,,,Romance,,,,,
230058,,,Drama,,,,,
23014,,,Mystery,,,,,
23014,,,Horror,,,,,
23014,,,Thriller,,,,,
230158,,,Comedy,,,,,
230170,,,Comedy,,,,,
230179,Big Game,8500000,Action,6.911759,2014-09-05,7500000.0,90.0,5.3
230179,Big Game,8500000,Adventure,6.911759,2014-09-05,7500000.0,90.0,5.3
230179,Big Game,8500000,Thriller,6.911759,2014-09-05,7500000.0,90.0,5.3
